3.785029053688049316e-01;-1.354066580533981323e-01;-1.234730985015630722e-02;2.873827517032623291e-01;3.143098652362823486e-01;-5.660478472709655762e-01;-5.816491786390542984e-03;-9.262479841709136963e-03;-9.260726720094680786e-02;-5.784805980511009693e-04;-1.318237930536270142e-01;-7.380206882953643799e-02;2.673128545284271240e-01;2.553957998752593994e-01;-3.390961093828082085e-03;-1.245576217770576477e-01
-9.896399974822998047e-01;1.915463991463184357e-02;2.256362326443195343e-02;-1.632438302040100098e-01;-8.447408080101013184e-01;2.408360317349433899e-02;1.207746798172593117e-03;1.591009460389614105e-02;8.261648938059806824e-03;2.560909278690814972e-02;1.193409133702516556e-02;6.342290434986352921e-03;-1.289069205522537231e-01;-1.546267122030258179e-01;1.424932386726140976e-02;1.331218890845775604e-02
-1.868465095758438110e-01;5.234878063201904297e-01;-5.597100779414176941e-02;3.427719771862030029e-01;-1.432216465473175049e-01;-7.794106602668762207e-01;-3.764048218727111816e-01;-4.187127202749252319e-02;1.877719312906265259e-01;1.432575285434722900e-01;5.515960454940795898e-01;1.009932383894920349e-01;-7.738676667213439941e-01;2.997545003890991211e-01;2.833381108939647675e-02;3.269524574279785156e-01
1.611740887165069580e-01;-1.689936779439449310e-02;1.877248734235763550e-01;2.289235889911651611e-01;2.110586613416671753e-01;1.366193294525146484e-01;1.036958396434783936e-01;1.404586583375930786e-01;4.984096810221672058e-02;2.614476382732391357e-01;-3.364554420113563538e-02;-3.677574172616004944e-02;3.569209575653076172e-01;9.915341436862945557e-02;1.576538532972335815e-01;7.636673748493194580e-02
1.008242890238761902e-01;-3.170020878314971924e-01;-1.222106907516717911e-02;3.087089657783508301e-01;8.654750883579254150e-02;1.558085810393095016e-02;2.608674345538020134e-03;-9.226890280842781067e-03;3.641904331743717194e-04;2.580638602375984192e-02;-2.992868721485137939e-01;-4.852745682001113892e-03;-5.086299180984497070e-01;2.604922354221343994e-01;1.288482826203107834e-02;-2.435042150318622589e-02
-3.076684474945068359e-01;6.511111855506896973e-01;-8.193686008453369141e-01;-4.464863240718841553e-01;-1.988268494606018066e-01;-5.724900960922241211e-01;-1.096738968044519424e-02;-2.553451340645551682e-03;-3.044587373733520508e-01;4.660794511437416077e-02;6.250461935997009277e-01;-7.844261080026626587e-02;-1.590823382139205933e-01;4.238787665963172913e-02;1.914662308990955353e-02;-2.970910966396331787e-01
-2.615359425544738770e-01;5.270639657974243164e-01;-2.558411657810211182e-02;3.803094923496246338e-01;-2.053503692150115967e-01;-7.279850244522094727e-01;8.330710977315902710e-02;3.942848742008209229e-02;1.847601532936096191e-01;1.146230380982160568e-02;5.083885788917541504e-01;1.551003009080886841e-01;-3.049227595329284668e-01;3.571577668190002441e-01;6.368110887706279755e-03;2.954158186912536621e-01
-5.831069946289062500e-01;-2.200448215007781982e-01;-1.099265925586223602e-02;1.805851608514785767e-01;-4.966483414173126221e-01;1.247057970613241196e-02;2.586958184838294983e-02;1.573591120541095734e-02;2.176061039790511131e-03;-5.713609512895345688e-03;-2.161217629909515381e-01;-1.513339695520699024e-03;-1.472019404172897339e-01;1.646622121334075928e-01;3.458447987213730812e-03;-5.251924395561218262e-01
-5.566737055778503418e-01;4.649007916450500488e-01;-2.789123170077800751e-02;3.992054462432861328e-01;-9.112567305564880371e-01;-7.568632364273071289e-01;2.921087145805358887e-01;-1.210250020027160645e+00;6.235770583152770996e-01;-6.006646901369094849e-02;4.171877801418304443e-01;5.552017092704772949e-01;-3.353008925914764404e-01;3.661143779754638672e-01;-7.873555421829223633e-01;-6.787698268890380859e-01
-4.451597854495048523e-02;5.622900128364562988e-01;-1.148886799812316895e+00;-7.495339512825012207e-01;-1.667446084320545197e-02;-9.278315901756286621e-01;-1.492854114621877670e-02;-3.650508821010589600e-03;-3.374457657337188721e-01;3.463361784815788269e-02;5.426788330078125000e-01;3.890278190374374390e-02;-2.727514505386352539e-01;-3.297784924507141113e-02;5.471824202686548233e-03;-8.508364111185073853e-02
8.113809227943420410e-01;4.533829391002655029e-01;-4.762379452586174011e-02;9.842548519372940063e-02;6.943300962448120117e-01;-9.818081259727478027e-01;-1.592025011777877808e-01;-7.266339659690856934e-02;-2.793990969657897949e-01;7.476101070642471313e-02;4.640347361564636230e-01;-2.434333711862564087e-01;-7.205077409744262695e-01;1.005915701389312744e-01;-9.195971302688121796e-03;-4.936842620372772217e-01
-7.937335968017578125e-01;2.901777923107147217e-01;-7.623136043548583984e-02;4.091074168682098389e-01;-6.204958558082580566e-01;-8.652121424674987793e-01;-4.437810778617858887e-01;-3.130315616726875305e-02;1.941970884799957275e-01;7.819335907697677612e-02;3.369543850421905518e-01;7.735185325145721436e-02;-5.500517487525939941e-01;3.975698053836822510e-01;-4.683331644628196955e-04;3.113014400005340576e-01
1.957011222839355469e-01;3.037189505994319916e-02;2.821343243122100830e-01;-1.809371858835220337e-01;2.358981519937515259e-01;-1.347387731075286865e-01;9.456686675548553467e-02;-7.376937568187713623e-02;1.008100435137748718e-01;2.108652591705322266e-01;-2.181616127490997314e-01;3.771837428212165833e-02;2.484312355518341064e-01;3.416479751467704773e-02;1.212535277009010315e-01;2.776774466037750244e-01
-7.164077367633581161e-03;4.352287054061889648e-01;1.818484626710414886e-02;-3.368731141090393066e-01;-2.283580750226974487e-01;-1.781418547034263611e-02;-2.762944810092449188e-02;-4.546317271888256073e-03;-8.972925134003162384e-03;-5.023620906285941601e-05;4.162844419479370117e-01;-2.943116938695311546e-03;-7.019199728965759277e-01;-2.973106801509857178e-01;-6.714877672493457794e-03;3.612304478883743286e-02
-7.396509051322937012e-01;3.444244265556335449e-01;-1.224237680435180664e-01;-1.719693839550018311e-01;-1.022308349609375000e+00;-9.052361845970153809e-01;1.176509499549865723e+00;-1.088593721389770508e+00;-3.638501465320587158e-01;-2.971009910106658936e-01;3.690265715122222900e-01;-3.427652120590209961e-01;-5.473352670669555664e-01;2.229752540588378906e-01;-1.318045556545257568e-01;6.844860315322875977e-01
-8.116153478622436523e-01;-4.683782756328582764e-01;-1.428102981299161911e-02;3.073175549507141113e-01;-6.948977708816528320e-01;1.209847070276737213e-02;1.051287632435560226e-02;-3.212898969650268555e-03;-7.630904437974095345e-04;2.646063081920146942e-02;-4.431211650371551514e-01;-2.633069176226854324e-03;-5.464972257614135742e-01;2.650561034679412842e-01;8.137913420796394348e-03;-5.202541947364807129e-01
-7.891670614480972290e-02;3.133294284343719482e-01;-1.211388222873210907e-02;1.858835667371749878e-01;-1.586834788322448730e-01;-3.549328446388244629e-01;9.003380686044692993e-02;3.793120384216308594e-02;2.449006736278533936e-01;4.226186778396368027e-03;2.983319163322448730e-01;2.117540836334228516e-01;-3.444338738918304443e-01;1.719147861003875732e-01;1.541010849177837372e-02;3.348312973976135254e-01
-8.246698379516601562e-01;4.980110824108123779e-01;4.865060094743967056e-03;-1.171795964241027832e+00;-9.530503749847412109e-01;-1.340405106544494629e+00;-7.897201776504516602e-01;-1.499976992607116699e+00;-1.049057722091674805e+00;2.783054858446121216e-02;4.818233251571655273e-01;-8.782280683517456055e-01;-8.768747448921203613e-01;-1.149831533432006836e+00;3.686097217723727226e-03;-5.210080146789550781e-01
-6.499140858650207520e-01;4.634979963302612305e-01;4.669645801186561584e-03;-6.295154988765716553e-02;-5.407164692878723145e-01;8.163242787122726440e-02;5.728812143206596375e-02;2.498596534132957458e-02;1.732822507619857788e-01;2.614949457347393036e-02;4.485906064510345459e-01;1.528623402118682861e-01;-5.569045543670654297e-01;-5.927396938204765320e-02;1.314521580934524536e-02;2.532508969306945801e-01
4.987077042460441589e-02;-2.052595764398574829e-01;-2.039262652397155762e-02;2.848426401615142822e-01;3.862820193171501160e-02;-9.808332920074462891e-01;-2.755778282880783081e-02;-2.993123419582843781e-02;-2.639698386192321777e-01;-2.241465635597705841e-02;-1.955835223197937012e-01;-2.156800627708435059e-01;3.449732363224029541e-01;2.528155744075775146e-01;-1.658750697970390320e-02;-1.659498214721679688e-01
-5.803157091140747070e-01;5.918008685111999512e-01;-3.197358548641204834e-02;5.813500285148620605e-01;-6.990649700164794922e-01;-9.465657472610473633e-01;2.916831672191619873e-01;-3.961087465286254883e-01;6.381819844245910645e-01;-2.396644838154315948e-02;5.504974722862243652e-01;5.542470812797546387e-01;-7.926880121231079102e-01;5.375903248786926270e-01;-1.276726245880126953e+00;-6.914477944374084473e-01
